date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,location_id
2026-01-13,-1.1679998636245728,0.30000001192092896,16.559999465942383,129.14173889160156,51
2026-01-14,1.244499921798706,17.600000381469727,25.19999885559082,152.84046936035156,51
2026-01-15,1.2197189331054688,0.0,16.920957565307617,220.21197509765625,51
2026-01-16,2.0645833015441895,0.20000000298023224,18.645427703857422,172.41049194335938,51
2026-01-17,0.8333332538604736,0.0,13.878687858581543,173.27163696289062,51
2026-01-18,-0.03333334997296333,0.0,7.862518310546875,150.4241180419922,51
2026-01-19,0.6000000238418579,0.0,6.945761203765869,95.20779418945312,51
2026-01-20,-0.606249988079071,0.0,10.54806137084961,57.802894592285156,51
2026-01-13,-0.6589999794960022,3.799999475479126,16.919998168945312,129.04710388183594,28
2026-01-14,1.874333381652832,12.30000114440918,19.079999923706055,192.02304077148438,28
2026-01-15,1.333687424659729,3.049999713897705,19.854080200195312,165.34129333496094,28
2026-01-16,2.504166603088379,0.30000001192092896,17.566377639770508,138.4485321044922,28
2026-01-17,1.022916555404663,0.0,12.092195510864258,116.74205017089844,28
2026-01-18,0.11666663736104965,0.0,10.873250961303711,87.86316680908203,28
2026-01-19,-0.11874998360872269,0.0,9.582359313964844,86.14610290527344,28
2026-01-20,-0.20208334922790527,0.0,11.532649993896484,80.92715454101562,28
2026-01-13,-4.795250415802002,0.8000000715255737,5.399999618530273,323.0138244628906,65
2026-01-14,0.30683332681655884,21.799999237060547,31.319997787475586,140.12782287597656,65
2026-01-15,-0.797249972820282,3.299999713897705,17.639999389648438,120.35535430908203,65
2026-01-16,0.9625000953674316,0.8000000715255737,15.941944122314453,181.989013671875,65
2026-01-17,1.40625,0.0,16.878780364990234,196.6873016357422,65
2026-01-18,-5.8770833015441895,0.0,8.107995986938477,276.45501708984375,65
2026-01-19,-5.035417079925537,0.0,7.970972061157227,307.58685302734375,65
2026-01-20,-4.270833492279053,0.0,7.729526996612549,328.05322265625,65
2026-01-13,-2.7123329639434814,0.4000000059604645,15.480000495910645,106.52391815185547,16
2026-01-14,0.760583221912384,12.800000190734863,28.079999923706055,149.98568725585938,16
2026-01-15,0.5049895644187927,0.10000000149011612,19.148649215698242,208.16481018066406,16
2026-01-16,1.654166579246521,1.6000001430511475,19.679359436035156,172.2960662841797,16
2026-01-17,0.9666666388511658,0.0,18.1237735748291,175.8355712890625,16
2026-01-18,-0.39375004172325134,0.0,12.483749389648438,165.69390869140625,16
2026-01-19,0.2083333283662796,0.0,8.78872013092041,75.39606475830078,16
2026-01-20,-1.3625001907348633,0.0,9.847496032714844,62.13973617553711,16
2026-01-13,-1.3413333892822266,0.7000000476837158,20.880001068115234,126.86575317382812,23
2026-01-14,1.0253331661224365,15.800000190734863,30.23999786376953,154.6151123046875,23
2026-01-15,1.0951353311538696,0.0,17.640918731689453,218.3845672607422,23
2026-01-16,2.0291666984558105,0.4000000059604645,18.76235580444336,171.30247497558594,23
2026-01-17,0.893750011920929,0.0,14.205182075500488,171.58163452148438,23
2026-01-18,0.035416651517152786,0.0,8.027676582336426,147.2781524658203,23
2026-01-19,0.5229166746139526,0.0,5.8769378662109375,94.47606658935547,23
2026-01-20,-0.7062499523162842,0.0,10.30411434173584,55.115325927734375,23
2026-01-13,-0.6349165439605713,4.199999809265137,22.319997787475586,126.75001525878906,76
2026-01-14,1.902583122253418,7.800000190734863,27.719999313354492,182.84385681152344,76
