date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,location_id
2026-01-13,-0.13583333790302277,0.30000001192092896,20.15999984741211,121.53270721435547,14
2026-01-14,1.5787500143051147,14.300000190734863,29.51999855041504,153.86203002929688,14
2026-01-15,1.644687533378601,0.0,17.28093719482422,220.77442932128906,14
2026-01-16,1.9812499284744263,0.20000000298023224,17.758073806762695,171.32821655273438,14
2026-01-17,0.8916666507720947,0.0,13.414529800415039,170.5913543701172,14
2026-01-18,0.027083322405815125,0.20000000298023224,8.553314208984375,147.32177734375,14
2026-01-19,0.5562499761581421,0.10000000149011612,6.842367649078369,88.97698974609375,14
2026-01-20,-0.6791667342185974,0.0,10.228372573852539,56.58222961425781,14
2026-01-13,-1.1359999179840088,0.6000000238418579,20.880001068115234,127.96819305419922,85
2026-01-14,1.2389997243881226,16.899999618530273,30.96000099182129,155.470458984375,85
2026-01-15,1.269124984741211,0.0,17.640918731689453,218.16065979003906,85
2026-01-16,2.0291666984558105,0.4000000059604645,18.76235580444336,171.30247497558594,85
2026-01-17,0.893750011920929,0.0,14.205182075500488,171.58163452148438,85
2026-01-18,0.035416651517152786,0.0,8.027676582336426,147.2781524658203,85
2026-01-19,0.5229166746139526,0.0,5.8769378662109375,94.47606658935547,85
2026-01-20,-0.7062499523162842,0.0,10.30411434173584,55.115325927734375,85
2026-01-13,-8.708333015441895,0.0,10.440000534057617,71.99347686767578,64
2026-01-14,-5.016666412353516,0.4000000059604645,15.84000015258789,121.08604431152344,64
2026-01-15,-3.80078125,3.6000001430511475,12.239999771118164,93.63287353515625,64
2026-01-16,0.7833333015441895,1.9000002145767212,19.07830238342285,193.3826446533203,64
2026-01-17,1.558333396911621,1.4000000953674316,22.57547378540039,205.4461669921875,64
2026-01-18,-4.7479166984558105,0.0,10.00903606414795,262.8583679199219,64
2026-01-19,-7.897918224334717,0.0,7.640994548797607,337.17333984375,64
2026-01-20,-4.402083873748779,0.6000000238418579,6.424764156341553,15.304573059082031,64
2026-01-13,-7.614166736602783,0.6000000238418579,11.159998893737793,149.15821838378906,37
2026-01-14,-3.043332815170288,9.90000057220459,17.639999389648438,130.20228576660156,37
2026-01-15,-4.971510410308838,0.7000000476837158,13.985663414001465,155.75108337402344,37
2026-01-16,0.3062500059604645,0.0,16.774803161621094,169.85128784179688,37
2026-01-17,0.45625007152557373,0.0,16.928613662719727,197.50657653808594,37
2026-01-18,-6.414583683013916,0.0,5.148125648498535,254.7020263671875,37
2026-01-19,-6.577083587646484,0.0,3.7585103511810303,341.7395935058594,37
2026-01-20,-5.6166672706604,0.0,7.56856632232666,108.6966323852539,37
2026-01-13,-1.2516666650772095,4.799999713897705,14.75999927520752,111.1336669921875,102
2026-01-14,1.84416663646698,8.5,20.880001068115234,191.33395385742188,102
2026-01-15,1.8493229150772095,3.2249999046325684,22.269744873046875,174.06781005859375,102
2026-01-16,2.4750001430511475,0.4000000059604645,17.87899398803711,153.43496704101562,102
2026-01-17,1.0749999284744263,0.0,13.10419750213623,126.69090270996094,102
2026-01-18,-0.09166666865348816,0.0,10.54806137084961,76.80477905273438,102
2026-01-19,0.09166667610406876,0.0,11.050591468811035,74.02388000488281,102
2026-01-20,-0.17083333432674408,0.0,11.745603561401367,72.16722106933594,102
2026-01-13,-2.569666624069214,7.000000953674316,15.119998931884766,115.1824951171875,98
2026-01-14,-0.4363333284854889,11.30000114440918,18.35999870300293,143.70562744140625,98
2026-01-15,-0.7708022594451904,2.499999761581421,14.798408508300781,141.775146484375,98
2026-01-16,1.6624999046325684,2.0999999046325684,16.431346893310547,145.01580810546875,98
2026-01-17,0.6875,0.6000000238418579,10.99032211303711,145.00794982910156,98
2026-01-18,-0.13333332538604736,0.6000000238418579,7.091177463531494,86.7099380493164,98
2026-01-19,-1.193750023841858,0.0,9.582358360290527,60.79119873046875,98
2026-01-20,-1.0,0.0,11.966954231262207,81.75178527832031,98
2026-01-13,-1.2650835514068604,0.6000000238418579,17.280000686645508,137.98228454589844,63
2026-01-14,1.2036665678024292,22.60000228881836,25.19999885559082,157.82965087890625,63
2026-01-15,1.1201874017715454,0.0,18.486621856689453,219.16835021972656,63
2026-01-16,2.437500238418579,1.0000001192092896,21.396541595458984,177.6365203857422,63
2026-01-17,0.9979166388511658,0.0,19.09358024597168,181.64010620117188,63
2026-01-18,0.20624996721744537,0.0,8.477215766906738,163.2286834716797,63
2026-01-19,0.9312500953674316,0.0,7.891311168670654,105.3453140258789,63
2026-01-20,-0.36666667461395264,0.0,11.832176208496094,53.61389923095703,63
2026-01-13,-4.8829169273376465,1.2000000476837158,5.759999752044678,348.25146484375,25
2026-01-14,0.023333312943577766,21.100000381469727,34.560001373291016,144.6904296875,25
2026-01-15,-1.0858333110809326,3.0999996662139893,19.079999923706055,123.50611114501953,25
2026-01-16,1.0145832300186157,0.8000000715255737,14.5811128616333,180.39437866210938,25
2026-01-17,1.287500023841858,0.0,14.050381660461426,195.22103881835938,25
2026-01-18,-6.077083587646484,0.0,8.227004051208496,288.7767639160156,25
2026-01-19,-5.037499904632568,0.0,7.67484188079834,310.4295349121094,25
2026-01-20,-4.022916793823242,0.0,7.2560319900512695,329.830810546875,25
2026-01-13,-1.0115001201629639,4.199999809265137,25.19999885559082,110.89279174804688,32
